date,text
2017-03-24,我校召开学生就业创业工作会议
2017-03-24,著名教育家魏书生老师来校讲学
2017-03-17,我校获批“天津市首批深化创新创业教育改革示范高校”
2017-05-11,我校教师作品入选2017年全国艺术硕士美术指导教师优秀作品巡展
2017-05-11,天津市高校第五期重点学科名单公布 我校18个一级学科获批
2017-05-08,全国艺术硕士专业学位教育指导委员会秘书长丁凡一行来校指导工作
2017-05-08,我校2017年学生教学技能大赛落下帷幕
2017-05-08,《心理与行为研究》在2016年度人大复印报刊资料转载指数排名中取得佳绩
2017-05-08,2017年高校思政课名师工作室联盟教学展示活动暨第二届思政课教学综合体系创新研讨会在我校举...
2017-05-05,天津市“十三五”基础教育教师培训工作部署会在我校召开
2017-05-05,我校青年教师陈娜被推选为“全国向上向善好青年”
2017-05-04,青春勃发，做“有底气，有自信”的法治青年 我校师生认真学习习近平总书记在中国政法大学考察...
2017-05-04,我校召开党员代表大会选举产生出席市第十一次党代会代表
2017-05-04,我校深入开展牢固树立“四个意识”主题宣讲
2017-05-02,全运会开赛 我校健儿马拉松夺冠
2017-05-02,双周音乐会上演音乐与影视学院青年教师专场
2017-04-28,我校举行第四十五届田径运动会
2017-04-28,校领导会见我校荣获全国及天津市五一劳动奖章、工人先锋号先进个人和集体
2017-04-28,祝建华教授做客我校研究生学术前沿讲座
2017-04-28,我校学生晋级首届“汉教英雄会”50强
2017-04-27,校党委副书记宋作勇调研我校结对帮扶困难村工作并慰问驻村干部
2017-04-27,我校召开警示教育报告会暨不作为不担当问题专项治理明察暗访工作推动会
2017-04-27,天津市高校辅导员“大学生思想政治教育工作创新与实践”培训班在我校举行
2017-04-27,校党委中心组开展集体学习
2017-04-26,天津市5.25学生心理活动月开幕
2017-04-25,“天津地区古籍保护成果展”暨我校图书馆获批“全国古籍重点保护单位”揭牌仪式在我校举行
2017-04-25,我校召开维护稳定工作领导小组会议
2017-04-24,四名专家学者做客我校“求是讲坛”化学专场
2017-04-22,市委决定荆洪阳同志任我校党委书记
2017-04-21,校长高玉葆讲授“形势与政策”课全面解读“两会”精神
2017-04-21,副校长王群生为中青年骨干教师和研究生工作秘书做报告
2017-04-21,国家杰出青年科学基金获得者陶建华应邀来校做报告
2017-04-21,2017年度组织员培训交流会召开
2017-04-21,我校研究生素养历练基地正式启动
2017-04-21,第十三届物理文化节开幕
2017-04-19,团市委副书记王凤一行来校调研“少年儿童组织与思想意识教育”学科建设
2017-04-19,外国语学院俄语系在京津冀高校俄语大赛中获佳绩
2017-04-19,双周音乐会上演传统艺术公益行专场
2017-04-18,我校泰国留学生联合会举办2017 年“欢乐泰国风，泼水天津城”活动
2017-04-18,第六批全国教育硕士案例教学培训会在我校举办
2017-04-17,副校长钟英华受聘全国汉语国际教育专业学位硕士研究生教育指导委员会副主任委员并主持全国研讨会
2017-04-14,天津市基础教育发展报告（蓝皮书）编写研讨会在我校举行
2017-04-14,教育科学学院第五届“新视野”学术文化节开幕
2017-04-14,学校召开民主党派、团体负责人联席会议
2017-04-13,天津师范大学南开附属幼儿园揭牌仪式暨天津师范大学南开区学前教育研修基地启动仪式举行
2017-04-13,李鸿忠主持召开专家学者座谈会 我校经济发展研究所所长李家祥教授参加会议并发言
2017-04-13,我校7名教师获国家公派高研高访（博士后）资助
2017-04-12,市委常委、市委教育工委书记程丽华来校调研并召开贯彻落实全国和我市高校思想政治工作会议精...
2017-04-11,人大附中党委书记周建华作客我校“基础教育名家讲堂”
2017-04-11,数学科学学院学生在2017年美国大学生数学建模竞赛中获佳绩
2017-04-11,市有关部门到我校开展科技创新工作调研
2017-05-23,我校认真学习贯彻《中共中央关于部分纪检监察干部违纪案件及其教训警示的通报》精神
2017-05-22,我校广大党员干部师生踊跃收听收看市第十一次党代会开幕式
2017-05-22,张斌贤教授做客我校求是讲坛
2017-05-22,郭世荣教授做客我校求是讲坛
2017-05-22,学生就业创业工作交流推动会召开
2017-05-19,校党委中心组开展集体学习
2017-05-19,我校召开六届二次教职工代表大会暨十届二次工会会员代表大会
2017-05-17,我校召开学术型研究生培养方案修订部署会
2017-05-16,教育系统不作为不担当问题专项治理第一督查组来校督查指导
2017-05-16,我校在第五届天津市高校廉政文化作品大赛中获佳绩
2017-05-16,校党委书记荆洪阳深入学生公寓开展调研
2017-05-15,我校举办天津市非物质文化遗产雕版水印留学生实践体验活动
2017-05-15,我校汉语水平考试考点获孔子学院总部表彰并获批孔子学院奖学金推荐院校
2017-05-15,我校承办2017年春季孔子学院总部/国家汉办国家公派出国教师选拔考试
2017-05-15,双周音乐会上演中国歌剧片段专场
2017-05-15,田本娜先生教育思想研讨会在我校召开
2017-05-15,我校召开本科教学工作审核评估启动会
2017-05-12,落实期中听课制度提升课堂教学质量——校领导深入本科生课堂开展听课工作
2017-05-12,我校与天津市南开翔宇学校共建全国教育硕士联合培养示范基地
2017-05-12,我校召开“关于开展‘维护核心、铸就忠诚、担当作为、抓实支部’主题教育实践活动推进‘两学...
2017-05-12,我校获评天津市外国人聘用A级单位
2017-05-12,我校召开迎接全运会动员大会
2017-05-12,学生公寓举行应急疏散演练
2017-05-12,校党委书记荆洪阳深入基层开展调研
2017-05-11,城市与环境科学学院学科建设发展高层研讨会召开
2017-05-11,我校教师作品入选2017年全国艺术硕士美术指导教师优秀作品巡展
2017-05-11,天津市高校第五期重点学科名单公布 我校18个一级学科获批
2017-05-08,全国艺术硕士专业学位教育指导委员会秘书长丁凡一行来校指导工作
2017-05-08,我校2017年学生教学技能大赛落下帷幕
2017-05-08,《心理与行为研究》在2016年度人大复印报刊资料转载指数排名中取得佳绩
2017-05-08,2017年高校思政课名师工作室联盟教学展示活动暨第二届思政课教学综合体系创新研讨会在我校举...
2017-05-05,天津市“十三五”基础教育教师培训工作部署会在我校召开
2017-05-05,我校青年教师陈娜被推选为“全国向上向善好青年”
2017-05-04,青春勃发，做“有底气，有自信”的法治青年 我校师生认真学习习近平总书记在中国政法大学考察...
2017-05-04,我校召开党员代表大会选举产生出席市第十一次党代会代表
2017-05-04,我校深入开展牢固树立“四个意识”主题宣讲
2017-05-02,全运会开赛 我校健儿马拉松夺冠
2017-05-02,双周音乐会上演音乐与影视学院青年教师专场
2017-04-28,我校举行第四十五届田径运动会
2017-04-28,校领导会见我校荣获全国及天津市五一劳动奖章、工人先锋号先进个人和集体
2017-04-28,祝建华教授做客我校研究生学术前沿讲座
2017-04-28,我校学生晋级首届“汉教英雄会”50强
2017-04-27,校党委副书记宋作勇调研我校结对帮扶困难村工作并慰问驻村干部
2017-04-27,我校召开警示教育报告会暨不作为不担当问题专项治理明察暗访工作推动会
2017-04-27,天津市高校辅导员“大学生思想政治教育工作创新与实践”培训班在我校举行
2017-04-27,校党委中心组开展集体学习
2017-04-26,天津市5.25学生心理活动月开幕
2017-04-25,“天津地区古籍保护成果展”暨我校图书馆获批“全国古籍重点保护单位”揭牌仪式在我校举行
2017-06-14,我校举行2017年本科生首场毕业典礼暨学位授予仪式
2017-06-13,我校举行2017届研究生毕业典礼暨学位授予仪式
2017-06-13,共青团天津师范大学第十次代表大会胜利召开
2017-06-12,河西区教育局领导来访我校
2017-06-12,我校邀请《光明日报》和《中国教育报》专版主编指导社科研究
2017-06-12,我校举办第五届模拟联合国大会
2017-06-12,校党委中心组开展集体学习研讨
2017-06-07,生命科学学院学生韩玉洁获得天津市“十佳科普大使”荣誉称号
2017-06-06,手绘“社会主义核心价值观”壁画 数学科学学院与美术与设计学院走入华苑安华里开展志愿服务
2017-06-05,第三届全国心理学专业《实验心理学》任课教师培训班在我校开班
2017-06-05,我校举办第14期中青年骨干教师培训班总结交流会暨第15期培训班开班典礼
2017-06-02,校党委书记荆洪阳向统战人士通报市第十一次党代会精神
2017-06-02,“喜迎全运寓乐无限”学生公寓趣味体育活动暨体育健身公园启用仪式举行
2017-06-02,我校第二届“师大圆梦人”评选展示活动举行
2017-05-31,一个振奋人心又求真务实的好报告——离休干部扬弃对市十一次党代会报告的学习体会
2017-05-29,“倡导光盘行动，建设节约校园”倡议书
2017-05-29,我校召开“倡导光盘行动，建设节约校园”学生座谈会
2017-05-27,我校传达天津市第十一次党代会精神
2017-05-27,我校举办新疆籍少数民族学生学习交流会
2017-05-27,我校召开思想政治工作会议
2017-05-27,我校召开校友工作会议
2017-05-26,我校召开本科教学工作审核评估专业学院自评自建工作会议
2017-05-26,吕惠宾教授做客我校研究生学术前沿讲座
2017-05-25,静海区人民政府与我校签订合作办园协议
2017-05-24,我校召开教师赴境外交流及外籍人才引进工作推动会
2017-05-23,我校认真学习贯彻《中共中央关于部分纪检监察干部违纪案件及其教训警示的通报》精神
2017-05-22,我校广大党员干部师生踊跃收听收看市第十一次党代会开幕式
2017-05-22,张斌贤教授做客我校求是讲坛
2017-05-22,郭世荣教授做客我校求是讲坛
2017-05-22,学生就业创业工作交流推动会召开
2017-05-19,校党委中心组开展集体学习
2017-05-19,我校召开六届二次教职工代表大会暨十届二次工会会员代表大会
2017-05-17,我校召开学术型研究生培养方案修订部署会
2017-05-16,教育系统不作为不担当问题专项治理第一督查组来校督查指导
2017-05-16,我校在第五届天津市高校廉政文化作品大赛中获佳绩
2017-05-16,校党委书记荆洪阳深入学生公寓开展调研
2017-05-15,我校举办天津市非物质文化遗产雕版水印留学生实践体验活动
2017-05-15,我校汉语水平考试考点获孔子学院总部表彰并获批孔子学院奖学金推荐院校
2017-05-15,我校承办2017年春季孔子学院总部/国家汉办国家公派出国教师选拔考试
2017-05-15,双周音乐会上演中国歌剧片段专场
2017-05-15,田本娜先生教育思想研讨会在我校召开
2017-05-15,我校召开本科教学工作审核评估启动会
2017-05-12,落实期中听课制度提升课堂教学质量——校领导深入本科生课堂开展听课工作
2017-05-12,我校与天津市南开翔宇学校共建全国教育硕士联合培养示范基地
2017-05-12,我校召开“关于开展‘维护核心、铸就忠诚、担当作为、抓实支部’主题教育实践活动推进‘两学...
2017-05-12,我校获评天津市外国人聘用A级单位
2017-05-12,我校召开迎接全运会动员大会
2017-05-12,学生公寓举行应急疏散演练
2017-07-12,第十三届全国运动会手球项目测试赛圆满成功
2017-07-11,校党委书记荆洪阳到蓟州区出头岭镇调研结对帮扶困难村工作
2017-07-11,我校教师曹陶科荣获“天津市普通高校十佳辅导员”称号
2017-07-04,我校参加全国汉语国际教育师资工作会议并做经验交流
2017-07-04,苏格兰中小学孔子学院大学生夏令营开班典礼在我校举行
2017-07-04,我校与云南师范大学签订学生交换培养与教师交流合作协议
2017-07-04,我校举行卓越教师培养实践基地授牌暨卓越教师培养实践导师聘任仪式
2017-06-30,我校举行庆祝中国共产党成立96周年暨“七一”座谈会
2017-06-30,校党委中心组召开推进“两学一做”学习教育常态化制度化第一专题交流讨论
2017-06-30,我校召开“双百人才支持计划”实施推动会
2017-06-29,我校举办首届青年教职工职业道德演讲比赛
2017-06-28,泰国博仁大学校长一行访问我校
2017-06-28,日本国立三重大学副校长一行对我校进行工作访问
2017-06-27,市委联合督查组对学校贯彻落实全国和我市高校思想政治工作会议精神情况进行专项督查
2017-06-27,我校举行2016级西藏昌都市骨干教师及管理人员培训班结业典礼
2017-06-26,我校召开学生公寓安全检查工作专项部署会
2017-06-23,肯尼亚内罗毕大学孔子学院学生夏令营开班典礼在我校举行
2017-06-21,校党委书记荆洪阳作学习贯彻市第十一次党代会精神主题宣讲暨“维护核心、铸就忠诚、担当作为...
2017-06-19,我校美术与设计学院张家玮当选第九届 “全国高校辅导员年度人物”
2017-06-19,2017年新疆少数民族“双语”骨干教师培训班、新疆和田地区少数民族“双语”骨干教师培训班结...
2017-06-19,教育科学学院第五届“新视野”学术文化节闭幕
2017-06-16,泰国曼谷市副市长、副次长一行访问我校
2017-06-16,天津师范大学创新教育国际联合研究中心举行揭牌仪式
2017-06-16,中国工程物理研究院李勇做客我校研究生学术前沿讲座
2017-06-14,我校承办天津市工业与应用数学学会2017年学术年会
2017-06-14,我校举行2017年本科生首场毕业典礼暨学位授予仪式
2017-06-13,我校举行2017届研究生毕业典礼暨学位授予仪式
2017-06-13,共青团天津师范大学第十次代表大会胜利召开
2017-06-12,河西区教育局领导来访我校
2017-06-12,我校邀请《光明日报》和《中国教育报》专版主编指导社科研究
2017-06-12,我校举办第五届模拟联合国大会
2017-06-12,校党委中心组开展集体学习研讨
2017-06-07,生命科学学院学生韩玉洁获得天津市“十佳科普大使”荣誉称号
2017-06-06,手绘“社会主义核心价值观”壁画 数学科学学院与美术与设计学院走入华苑安华里开展志愿服务
2017-06-05,第三届全国心理学专业《实验心理学》任课教师培训班在我校开班
2017-06-05,我校举办第14期中青年骨干教师培训班总结交流会暨第15期培训班开班典礼
2017-06-02,校党委书记荆洪阳向统战人士通报市第十一次党代会精神
2017-06-02,“喜迎全运寓乐无限”学生公寓趣味体育活动暨体育健身公园启用仪式举行
2017-06-02,我校第二届“师大圆梦人”评选展示活动举行
2017-05-31,一个振奋人心又求真务实的好报告——离休干部扬弃对市十一次党代会报告的学习体会
2017-05-29,“倡导光盘行动，建设节约校园”倡议书
2017-05-29,我校召开“倡导光盘行动，建设节约校园”学生座谈会
2017-05-27,我校传达天津市第十一次党代会精神
2017-05-27,我校举办新疆籍少数民族学生学习交流会
2017-05-27,我校召开思想政治工作会议
2017-05-27,我校召开校友工作会议
2017-05-26,我校召开本科教学工作审核评估专业学院自评自建工作会议
2017-05-26,吕惠宾教授做客我校研究生学术前沿讲座
2017-08-17,我校举行全国第十三届全运会手球项目竞委会誓师大会
2017-08-16,校领导慰问暑期在岗教职工
2017-08-09,校党委中心组集体学习习近平总书记7月26日在省部级主要领导干部专题研讨班上的重要讲话精神及...
2017-08-09,我校传达学习习近平总书记7月26日在省部级主要领导干部专题研讨班上的重要讲话精神
2017-08-09,全运会火炬传递第二日 我校体育科学学院院长田鑫担任火炬手
2017-08-07,我校本科生在第九届全国大学生与研究生物理教学技能暨自制教具展评中获多项一等奖
2017-08-04,我校召开“持续推进内涵式发展 争创国内一流本科教育”研讨会
2017-08-03,我校留学生精彩亮相中国-东盟教育交流周十年庆典晚会
2017-08-01,我校曼松德孔子学院在“汉语桥·2017全球外国人汉语大会”中荣获团体铜奖
2017-08-01,英国赫尔大学孔子学院夏令营开班典礼及文化交流音乐会在我校举行
2017-07-28,校党委中心组集体学习天津市领导干部警示教育大会会议精神
2017-07-25,我校赛艇队参加2017国际名校赛艇挑战赛（西湖站）斩获佳绩
2017-07-22,我校与韩国世翰大学合作办学硕士研究生项目2017届学生赴韩答辩结束
2017-07-19,校领导慰问暑假值守工作人员并进行暑期安全检查
2017-07-19,我校召开加强评建工作推动会
2017-07-17,我校召开专题会议研究推进思想政治工作
2017-07-15,我校党委认真落实教育系统有关重点工作中期推动会精神
2017-07-14,国家体育总局副局长赵勇接见天津师范大学桥牌队
2017-07-14,我校荣获“天津市2015-2016年度平安示范单位”称号
2017-07-14,校工会召开2017年提案提交工作会议
2017-07-13,市委常委、市委副书记怀进鹏同志深入我校调研党建和思想政治工作
2017-07-12,贯彻落实全国高校思想政治工作会议精神中央专项督查组来校督查
2017-07-12,苏格兰本土教师来华研修项目开班典礼在我校举行
2017-07-12,河西区教育系统2017年党政领导干部、机关科长核心素养提升专题培训班在我校举行
2017-07-12,我校开展学生公寓安全专项检查工作
2017-07-12,第十三届全国运动会手球项目测试赛圆满成功
2017-07-11,校党委书记荆洪阳到蓟州区出头岭镇调研结对帮扶困难村工作
2017-07-11,我校教师曹陶科荣获“天津市普通高校十佳辅导员”称号
2017-07-04,我校参加全国汉语国际教育师资工作会议并做经验交流
2017-07-04,苏格兰中小学孔子学院大学生夏令营开班典礼在我校举行
2017-07-04,我校与云南师范大学签订学生交换培养与教师交流合作协议
2017-07-04,我校举行卓越教师培养实践基地授牌暨卓越教师培养实践导师聘任仪式
2017-06-30,我校举行庆祝中国共产党成立96周年暨“七一”座谈会
2017-06-30,校党委中心组召开推进“两学一做”学习教育常态化制度化第一专题交流讨论
2017-06-30,我校召开“双百人才支持计划”实施推动会
2017-06-29,我校举办首届青年教职工职业道德演讲比赛
2017-06-28,泰国博仁大学校长一行访问我校
2017-06-28,日本国立三重大学副校长一行对我校进行工作访问
2017-06-27,市委联合督查组对学校贯彻落实全国和我市高校思想政治工作会议精神情况进行专项督查
2017-06-27,我校举行2016级西藏昌都市骨干教师及管理人员培训班结业典礼
2017-06-26,我校召开学生公寓安全检查工作专项部署会
2017-06-23,肯尼亚内罗毕大学孔子学院学生夏令营开班典礼在我校举行
2017-06-21,校党委书记荆洪阳作学习贯彻市第十一次党代会精神主题宣讲暨“维护核心、铸就忠诚、担当作为...
2017-06-19,我校美术与设计学院张家玮当选第九届 “全国高校辅导员年度人物”
2017-06-19,2017年新疆少数民族“双语”骨干教师培训班、新疆和田地区少数民族“双语”骨干教师培训班结...
2017-06-19,教育科学学院第五届“新视野”学术文化节闭幕
2017-06-16,泰国曼谷市副市长、副次长一行访问我校
2017-06-16,天津师范大学创新教育国际联合研究中心举行揭牌仪式
2017-09-06,国际手球联合会主席哈桑·穆斯塔法来校观摩全运会手球比赛
2017-09-06,团中央书记处书记尹冬梅考察调研我校全运会手球项目竞赛委员会志愿服务工作情况
2017-09-06,教师节前夕我校全运健儿回校看望老师
2017-09-06,我校学生包揽第十三届全运会男子标枪冠亚军
2017-09-04,全运会我校学生再摘金牌 田径女子跳高王洋夺冠
2017-09-04,【学习进行时】《习近平的七年知青岁月》学习践悟
2017-09-03,中国共产党天津师范大学委员会七届六次全委（扩大）会议召开
2017-09-03,我校杜勇教授学术成果成功入选《国家哲学社会科学成果文库》
2017-09-03,我校学生李丹获全运会女子万米金牌
2017-09-01,我校举办处院主要负责同志党性锻炼培训班
2017-08-31,交通银行天津分行领导一行来校访问
2017-08-31,我校国家自然科学基金项目立项数创历史新高
2017-08-30,校领导慰问我校第十三届全运会开幕式文体展演
2017-08-29,中韩合作办学硕士研究生学位授予暨开学典礼在我校举行
2017-08-28,我校研究生于萌萌夺得全运会武术套路比赛首金
2017-08-28,我校研究生党建（青年先锋）基地宣讲团开展暑期社会实践活动
2017-08-26,我校教师刘艳喜获第43届世界桥牌团体锦标赛女子组冠军
2017-08-26,我校学生张新获世界大学生运动会女子20公里竞走亚军
2017-08-25,国家体育总局局长苟仲文来校视察全运会手球比赛情况
2017-08-25,【特别报道】杨振宁先生在与天津市委市政府领导同志座谈时的讲话
2017-08-22,我校召开审核评估专项检查启动会
2017-08-21,第十三届全运会手球项目比赛在我校举行
2017-08-21,我校召开保障全运期间安全工作动员部署会议
2017-08-18,市委常委、市委教育工委书记程丽华来校调研指导工作
2017-08-18,我校青年教师陈娜参加全运会圣火传递
2017-08-17,我校举行全国第十三届全运会手球项目竞委会誓师大会
2017-08-16,校领导慰问暑期在岗教职工
2017-08-09,校党委中心组集体学习习近平总书记7月26日在省部级主要领导干部专题研讨班上的重要讲话精神及...
2017-08-09,我校传达学习习近平总书记7月26日在省部级主要领导干部专题研讨班上的重要讲话精神
2017-08-09,全运会火炬传递第二日 我校体育科学学院院长田鑫担任火炬手
2017-08-07,我校本科生在第九届全国大学生与研究生物理教学技能暨自制教具展评中获多项一等奖
2017-08-04,我校召开“持续推进内涵式发展 争创国内一流本科教育”研讨会
2017-08-03,我校留学生精彩亮相中国-东盟教育交流周十年庆典晚会
2017-08-01,我校曼松德孔子学院在“汉语桥·2017全球外国人汉语大会”中荣获团体铜奖
2017-08-01,英国赫尔大学孔子学院夏令营开班典礼及文化交流音乐会在我校举行
2017-07-28,校党委中心组集体学习天津市领导干部警示教育大会会议精神
2017-07-25,我校赛艇队参加2017国际名校赛艇挑战赛（西湖站）斩获佳绩
2017-07-22,我校与韩国世翰大学合作办学硕士研究生项目2017届学生赴韩答辩结束
2017-07-19,校领导慰问暑假值守工作人员并进行暑期安全检查
2017-07-19,我校召开加强评建工作推动会
2017-07-17,我校召开专题会议研究推进思想政治工作
2017-07-15,我校党委认真落实教育系统有关重点工作中期推动会精神
2017-07-14,国家体育总局副局长赵勇接见天津师范大学桥牌队
2017-07-14,我校荣获“天津市2015-2016年度平安示范单位”称号
2017-07-14,校工会召开2017年提案提交工作会议
2017-07-13,市委常委、市委副书记怀进鹏同志深入我校调研党建和思想政治工作
2017-07-12,贯彻落实全国高校思想政治工作会议精神中央专项督查组来校督查
2017-07-12,苏格兰本土教师来华研修项目开班典礼在我校举行
2017-09-18,中国政治学的过去、现在与未来高端学术论坛暨徐大同先生九十华诞庆典在我校举行
2017-09-18,我校2017年研究生新生入学教育顺利举行
2017-09-18,2017级本科学生军训技能训练动员会举行
2017-09-17,市委教育工委常务副书记杨庆山看望我校资深教授徐大同先生
2017-09-16,我校举行2017级本科生、高职生开学典礼暨迎新晚会
2017-09-16,我校举行2017级研究生开学典礼
2017-09-15,第二届全国古籍保护学科建设研讨会在我校举行
2017-09-15,我校召开2017年赴台研究生交流学习行前培训会
2017-09-13,校园美术展——美术与设计学院首届中法交流生作品汇报展举行
2017-09-13,我校教师作品入选第九届中国体育美术作品展
2017-09-13,我校召开实验室及危化品安全工作会议
2017-09-13,校党委书记荆洪阳慰问我校在泰教师、汉语教师志愿者并与泰国各界校友座谈
2017-09-12,我校迎来2017级新生
2017-09-12,我校学生在全国教育硕士学科教学技能大赛中勇创佳绩
2017-09-12,我校倡导的“一带一路本土汉语师资和‘汉语+职业技能’复合型人才培养院校联盟”正式成立
2017-09-12,我校孔院在泰国圆满承办“一带一路”亚洲孔子学院联席会议
2017-09-08,学习黄大年 做“四有”好老师
2017-09-08,努力办好人民满意的教育 为建设社会主义现代化大都市提供有力支撑
2017-09-08,【学习进行时】可亲可近可敬可信的光辉榜样
2017-09-08,我校召开落实全面从严治党主体责任推动会
2017-09-08,天津市总工会领导来我校慰问侯建新教授
2017-09-07,第十三届全运会手球比赛在我校圆满收官
2017-09-07,我校召开欢度教师节、争做黄大年式优秀教师座谈会
2017-09-07,校领导深入基层学院进行新学期工作巡视
2017-09-06,我校召开教育学部第三期赴美访学团组动员培训会
2017-09-06,国际手球联合会主席哈桑·穆斯塔法来校观摩全运会手球比赛
2017-09-06,团中央书记处书记尹冬梅考察调研我校全运会手球项目竞赛委员会志愿服务工作情况
2017-09-06,教师节前夕我校全运健儿回校看望老师
2017-09-06,我校学生包揽第十三届全运会男子标枪冠亚军
2017-09-04,全运会我校学生再摘金牌 田径女子跳高王洋夺冠
2017-09-04,【学习进行时】《习近平的七年知青岁月》学习践悟
2017-09-03,中国共产党天津师范大学委员会七届六次全委（扩大）会议召开
2017-09-03,我校杜勇教授学术成果成功入选《国家哲学社会科学成果文库》
2017-09-03,我校学生李丹获全运会女子万米金牌
2017-09-01,我校举办处院主要负责同志党性锻炼培训班
2017-08-31,交通银行天津分行领导一行来校访问
2017-08-31,我校国家自然科学基金项目立项数创历史新高
2017-08-30,校领导慰问我校第十三届全运会开幕式文体展演
2017-08-29,中韩合作办学硕士研究生学位授予暨开学典礼在我校举行
2017-08-28,我校研究生于萌萌夺得全运会武术套路比赛首金
2017-08-28,我校研究生党建（青年先锋）基地宣讲团开展暑期社会实践活动
2017-08-26,我校教师刘艳喜获第43届世界桥牌团体锦标赛女子组冠军
2017-08-26,我校学生张新获世界大学生运动会女子20公里竞走亚军
2017-08-25,国家体育总局局长苟仲文来校视察全运会手球比赛情况
2017-08-25,【特别报道】杨振宁先生在与天津市委市政府领导同志座谈时的讲话
2017-08-22,我校召开审核评估专项检查启动会
2017-08-21,第十三届全运会手球项目比赛在我校举行
2017-08-21,我校召开保障全运期间安全工作动员部署会议
2017-09-29,英国思克莱德大学副校长一行访问我校
2017-09-28,校领导班子召开推进“两学一做”学习教育常态化制度化第二专题交流讨论
2017-09-28,我校举行2017级本科新生入学教育
2017-09-28,我校举行2017级本科生军事技能训练成果汇报大会
2017-09-28,天津市农委党委书记、主任沈欣赴我校帮扶困难村调研推动结对帮扶工作
2017-09-27,农工党天津市委会负责同志来我校调研
2017-09-27,第十三届全国运动会天津师范大学总结大会召开
2017-09-27,“马季杯”首届全国大学生相声展演圆满落幕
2017-09-26,我校学生在全国教育硕士学科教学技能大赛中勇创佳绩
2017-09-25,我校召开网络安全保障工作部署会
2017-09-25,我校召开政府采购工作培训会
2017-09-23,校党委中心组开展集体学习
2017-09-23,我校隆重举行1987届校友毕业30年纪念大会
2017-09-22,校党委书记荆洪阳为本科生讲“开学第一课”
2017-09-21,梁骥博士做客我校研究生学术前沿讲座
2017-09-21,周尚意教授做客我校研究生学术前沿讲座
2017-09-21,天津市高校思想政治理论宣讲“教授团”成员刘秉镰教授受邀来校开展理论宣讲
2017-09-21,学校召开民主党派、统战团体负责人联席会议
2017-09-20,我校举办骨干教师教学能力提升系列专题讲座
2017-09-20,李昌钰博士受聘我校客座教授
2017-09-20,校党委副书记宋作勇带队慰问我校驻静海区结对帮扶困难村工作组
2017-09-19,我校在第三届中国“互联网+”大学生创新创业大赛中荣获佳绩
2017-09-19,天津师范大学召开2017年基础教育论坛
2017-09-19,我校举行教师教育实践基地签约授牌仪式
2017-09-18,第十三届全国学运会闭幕 我校荣获“校长杯”
2017-09-18,中国政治学的过去、现在与未来高端学术论坛暨徐大同先生九十华诞庆典在我校举行
2017-09-18,我校2017年研究生新生入学教育顺利举行
2017-09-18,2017级本科学生军训技能训练动员会举行
2017-09-17,市委教育工委常务副书记杨庆山看望我校资深教授徐大同先生
2017-09-16,我校举行2017级本科生、高职生开学典礼暨迎新晚会
2017-09-16,我校举行2017级研究生开学典礼
2017-09-15,第二届全国古籍保护学科建设研讨会在我校举行
2017-09-15,我校召开2017年赴台研究生交流学习行前培训会
2017-09-13,校园美术展——美术与设计学院首届中法交流生作品汇报展举行
2017-09-13,我校教师作品入选第九届中国体育美术作品展
2017-09-13,我校召开实验室及危化品安全工作会议
2017-09-13,校党委书记荆洪阳慰问我校在泰教师、汉语教师志愿者并与泰国各界校友座谈
2017-09-12,我校迎来2017级新生
2017-09-12,我校学生在全国教育硕士学科教学技能大赛中勇创佳绩
2017-09-12,我校倡导的“一带一路本土汉语师资和‘汉语+职业技能’复合型人才培养院校联盟”正式成立
2017-09-12,我校孔院在泰国圆满承办“一带一路”亚洲孔子学院联席会议
2017-09-08,学习黄大年 做“四有”好老师
2017-09-08,努力办好人民满意的教育 为建设社会主义现代化大都市提供有力支撑
2017-09-08,【学习进行时】可亲可近可敬可信的光辉榜样
2017-09-08,我校召开落实全面从严治党主体责任推动会
2017-09-08,天津市总工会领导来我校慰问侯建新教授
2017-09-07,第十三届全运会手球比赛在我校圆满收官
2017-09-07,我校召开欢度教师节、争做黄大年式优秀教师座谈会
2017-10-23,我校学生获2017中国国际飞行设计挑战赛总决赛一等奖
2017-10-23,我校学生在全国高校俄语大赛中获佳绩
2017-10-19,我校关工委举行成立25周年纪念暨总结表彰大会
2017-10-19,我校举行第三批“劳模创新工作室”授牌仪式
2017-10-19,师生党员热议十九大 各支部开展学习研讨
2017-10-18,我校师生认真收听收看党的十九大开幕盛况
2017-10-17,全国高等师范院校财务管理研究会六届三次理事会暨研究会成立三十周年纪念活动圆满落幕
2017-10-17,芬兰大学集团总裁佩卡·萨瓦莱恩一行访问我校
2017-10-17,由我校参与的中国南极巡天望远镜追踪探测到引力波事件的首例光学信号
2017-10-17,2017年泰国曼松德·昭帕亚皇家师范大学孔子学院秋令营开班典礼在我校举行
2017-10-16,我校学生在天津市大学生安全知识竞赛中获佳绩
2017-10-13,我校召开哲学社会科学相关专业使用“马工程”重点教材专题调研研讨会
2017-10-12,我校组织处级党员领导干部参观学习“利剑高悬 警钟长鸣”警示教育主题展
2017-10-11,金力院士做客我校求是讲坛
2017-10-09,学校纪委开展清廉过节明查暗访工作
2017-10-09,校党委中心组开展集体学习
2017-10-07,我校认真学习贯彻习近平总书记致中国人民大学建校80周年贺信重要指示精神
